trade_date,kospi_close,kosdaq_close,vkospi,program_net_amt
2021-07-21,3215.909912109375,1042.030029296875,16.1200008392334,-455685000000
2021-07-22,3250.2099609375,1050.25,14.600000381469727,174007000000
2021-07-23,3254.419921875,1055.5,14.420000076293945,-18326000000
2021-07-26,3224.949951171875,1047.6300048828125,16.049999237060547,-414566000000
2021-07-27,3232.530029296875,1046.550048828125,15.75,224464000000
2021-07-28,3236.860107421875,1035.6800537109375,16.110000610351562,-106740000000
2021-07-29,3242.64990234375,1044.1300048828125,15.579999923706055,-245068000000
2021-07-30,3202.320068359375,1031.1400146484375,17.299999237060547,-762306000000
2021-08-02,3223.0400390625,1037.800048828125,15.770000457763672,-275695000000
2021-08-03,3237.139892578125,1036.1099853515625,14.779999732971191,216537000000
2021-08-04,3280.3798828125,1047.9300537109375,14.770000457763672,601943000000
2021-08-05,3276.1298828125,1059.5400390625,14.529999732971191,-284529000000
2021-08-06,3270.360107421875,1059.800048828125,14.180000305175781,-527577000000
2021-08-09,3260.419921875,1060.0,14.279999732971191,-334645000000
2021-08-10,3243.18994140625,1052.0699462890625,14.520000457763672,-364844000000
2021-08-11,3220.6201171875,1051.9200439453125,15.119999885559082,-829942000000
2021-08-12,3208.3798828125,1054.0899658203125,14.09000015258789,-120934000000
2021-08-13,3171.2900390625,1040.780029296875,15.449999809265137,-1324265000000
2021-08-17,3143.090087890625,1011.0499877929688,16.34000015258789,-61557000000
2021-08-18,3158.929931640625,1021.0800170898438,15.479999542236328,324666000000
2021-08-19,3097.830078125,991.1500244140625,17.81999969482422,-125384000000
2021-08-20,3060.510009765625,967.9000244140625,18.920000076293945,-32805000000
2021-08-23,3090.2099609375,993.1799926757812,17.290000915527344,343533000000
2021-08-24,3138.300048828125,1013.1799926757812,15.619999885559082,361008000000
2021-08-25,3146.81005859375,1017.780029296875,15.479999542236328,-35113000000
2021-08-26,3128.530029296875,1020.4400024414062,16.149999618530273,-148462000000
2021-08-27,3133.89990234375,1023.510009765625,16.170000076293945,20004000000
2021-08-30,3144.18994140625,1031.8399658203125,15.880000114440918,-51563000000
2021-08-31,3199.27001953125,1038.3299560546875,14.760000228881836,1089155000000
2021-09-01,3207.02001953125,1045.97998046875,14.960000038146973,132632000000
2021-09-02,3175.85009765625,1047.18994140625,15.25,-261376000000
2021-09-03,3201.06005859375,1053.8499755859375,14.619999885559082,213060000000
2021-09-06,3203.330078125,1052.9599609375,14.239999771118164,41100000000
2021-09-07,3187.419921875,1054.4300537109375,14.180000305175781,-183316000000
2021-09-08,3162.989990234375,1037.219970703125,14.729999542236328,39177000000
2021-09-09,3114.699951171875,1034.6199951171875,16.020000457763672,-490755000000
2021-09-10,3125.760009765625,1037.9100341796875,15.180000305175781,-529528000000
2021-09-13,3127.860107421875,1026.3399658203125,15.279999732971191,223252000000
2021-09-14,3148.830078125,1037.739990234375,14.670000076293945,519654000000
2021-09-15,3153.39990234375,1042.7900390625,14.65999984741211,256380000000
2021-09-16,3130.090087890625,1039.4300537109375,15.4399995803833,16975000000
2021-09-17,3140.510009765625,1046.1199951171875,15.479999542236328,226701000000
2021-09-23,3127.580078125,1036.260009765625,16.719999313354492,176908000000
2021-09-24,3125.239990234375,1037.030029296875,16.329999923706055,-112036000000
2021-09-27,3133.639892578125,1034.8199462890625,15.920000076293945,31396000000
2021-09-28,3097.919921875,1012.510009765625,16.450000762939453,-114226000000
2021-09-29,3060.27001953125,1001.4600219726562,17.8700008392334,-494377000000
2021-09-30,3068.820068359375,1003.27001953125,17.350000381469727,-216810000000
2021-10-01,3019.179931640625,983.2000122070312,18.90999984741211,-145617000000
2021-10-05,2962.169921875,955.3699951171875,21.219999313354492,-279255000000
2021-10-06,2908.31005859375,922.3599853515625,21.84000015258789,-248173000000
2021-10-07,2959.4599609375,953.4299926757812,20.540000915527344,201997000000
2021-10-08,2956.300048828125,953.1099853515625,20.469999313354492,-185973000000
2021-10-12,2916.3798828125,940.1500244140625,22.399999618530273,-424388000000
2021-10-13,2944.409912109375,953.469970703125,20.540000915527344,93050000000
2021-10-14,2988.639892578125,983.4299926757812,18.209999084472656,-162643000000
2021-10-15,3015.06005859375,990.5399780273438,17.030000686645508,124427000000
2021-10-18,3006.679931640625,993.8599853515625,18.010000228881836,-35889000000
2021-10-19,3029.0400390625,1005.3499755859375,17.239999771118164,226661000000
2021-10-20,3013.1298828125,1001.6199951171875,17.729999542236328,-135163000000
2021-10-21,3007.330078125,993.7000122070312,17.68000030517578,138571000000
2021-10-22,3006.159912109375,995.0700073242188,17.200000762939453,-11357000000
2021-10-25,3020.5400390625,994.3099975585938,17.030000686645508,152449000000
2021-10-26,3049.080078125,1011.760009765625,16.110000610351562,75523000000
2021-10-27,3025.489990234375,1008.9500122070312,16.8799991607666,-256642000000
2021-10-28,3009.550048828125,1000.1300048828125,17.09000015258789,-152102000000
2021-10-29,2970.679931640625,992.3300170898438,18.549999237060547,-724788000000
2021-11-01,2978.93994140625,998.5700073242188,18.329999923706055,-349321000000
2021-11-02,3013.489990234375,1009.4400024414062,17.280000686645508,105615000000
2021-11-03,2975.7099609375,1005.0,18.360000610351562,-302766000000
2021-11-04,2983.219970703125,1001.4299926757812,17.600000381469727,91981000000
2021-11-05,2969.27001953125,1001.3499755859375,18.020000457763672,-117884000000
2021-11-08,2960.199951171875,1002.5,18.239999771118164,-196035000000
2021-11-09,2962.4599609375,1008.6799926757812,18.0,-257510000000
2021-11-10,2930.169921875,987.75,18.190000534057617,-170854000000
2021-11-11,2924.919921875,992.6500244140625,16.979999542236328,197028000000
2021-11-12,2968.800048828125,1009.0700073242188,16.18000030517578,494771000000
2021-11-15,2999.52001953125,1029.030029296875,15.899999618530273,271116000000
2021-11-16,2997.2099609375,1035.4599609375,15.970000267028809,145539000000
2021-11-17,2962.419921875,1031.260009765625,16.510000228881836,-20504000000
2021-11-18,2947.3798828125,1032.77001953125,16.739999771118164,42065000000
2021-11-19,2971.02001953125,1041.9200439453125,16.25,78758000000
2021-11-22,3013.25,1032.31005859375,16.170000076293945,594844000000
2021-11-23,2997.330078125,1013.719970703125,16.5,-152970000000
2021-11-24,2994.2900390625,1020.1300048828125,16.270000457763672,32374000000
2021-11-25,2980.27001953125,1015.6599731445312,16.15999984741211,-88848000000
2021-11-26,2936.43994140625,1005.8900146484375,18.040000915527344,-122102000000
2021-11-29,2909.320068359375,992.3400268554688,20.920000076293945,251933000000
2021-11-30,2839.010009765625,965.6300048828125,23.229999542236328,-308424000000
2021-12-01,2899.719970703125,977.1500244140625,20.56999969482422,767112000000
2021-12-02,2945.27001953125,977.4299926757812,21.020000457763672,718824000000
2021-12-03,2968.330078125,998.469970703125,20.09000015258789,142681000000
2021-12-06,2973.25,991.8699951171875,20.90999984741211,196380000000
2021-12-07,2991.719970703125,996.6400146484375,18.479999542236328,-30227000000
2021-12-08,3001.800048828125,1006.0399780273438,17.690000534057617,239433000000
2021-12-09,3029.570068359375,1022.8699951171875,16.649999618530273,808347000000
2021-12-10,3010.22998046875,1011.5700073242188,17.389999389648438,-302359000000
2021-12-13,3001.659912109375,1005.9600219726562,18.0,-120573000000
2021-12-14,2987.949951171875,1002.8099975585938,18.399999618530273,-271879000000
2021-12-15,2989.389892578125,1003.52001953125,18.43000030517578,128936000000
2021-12-16,3006.409912109375,1007.8599853515625,16.979999542236328,96367000000
2021-12-17,3017.72998046875,1001.260009765625,17.020000457763672,433234000000
2021-12-20,2963.0,990.510009765625,19.520000457763672,-372398000000
2021-12-21,2975.030029296875,996.5999755859375,18.31999969482422,99306000000
2021-12-22,2984.47998046875,1000.1300048828125,17.420000076293945,124712000000
2021-12-23,2998.169921875,1003.3099975585938,16.93000030517578,224175000000
2021-12-24,3012.429931640625,1007.4199829101562,16.5,124346000000
2021-12-27,2999.550048828125,1011.3599853515625,17.459999084472656,74929000000
2021-12-28,3020.239990234375,1027.43994140625,17.06999969482422,524222000000
2021-12-29,2993.2900390625,1028.050048828125,16.549999237060547,-75690000000
2021-12-30,2977.64990234375,1033.97998046875,16.5,-184759000000
2022-01-03,2988.77001953125,1037.8299560546875,16.56999969482422,121597000000
2022-01-04,2989.239990234375,1031.6600341796875,16.0,-293786000000
2022-01-05,2953.969970703125,1009.6199951171875,16.579999923706055,-530433000000
2022-01-06,2920.530029296875,980.2999877929688,17.520000457763672,131632000000
2022-01-07,2954.889892578125,995.1599731445312,16.989999771118164,204839000000
2022-01-10,2926.719970703125,980.3800048828125,17.40999984741211,42848000000
2022-01-11,2927.3798828125,969.9199829101562,17.270000457763672,102228000000
2022-01-12,2972.47998046875,991.3300170898438,15.90999984741211,105842000000
2022-01-13,2962.090087890625,983.25,15.960000038146973,9960000000
2022-01-14,2921.919921875,971.3900146484375,16.969999313354492,-408692000000
2022-01-17,2890.10009765625,957.9000244140625,17.530000686645508,-251801000000
2022-01-18,2864.239990234375,943.9400024414062,18.15999984741211,-67674000000
2022-01-19,2842.280029296875,933.9000244140625,18.760000228881836,-20925000000
2022-01-20,2862.679931640625,958.7000122070312,17.989999771118164,-339673000000
2022-01-21,2834.2900390625,942.8499755859375,19.360000610351562,-129385000000
2022-01-24,2792.0,915.4000244140625,21.479999542236328,-348850000000
2022-01-25,2720.389892578125,889.4400024414062,26.260000228881836,-140410000000
2022-01-26,2709.239990234375,882.0900268554688,24.829999923706055,-343443000000
2022-01-27,2614.489990234375,849.22998046875,27.940000534057617,-767554000000
2022-01-28,2663.340087890625,872.8699951171875,23.969999313354492,-174008000000
2022-02-03,2707.820068359375,891.5999755859375,22.920000076293945,110232000000
2022-02-04,2750.260009765625,902.8699951171875,21.020000457763672,282064000000
2022-02-07,2745.06005859375,899.4000244140625,21.59000015258789,-134034000000
2022-02-08,2746.469970703125,895.27001953125,21.059999465942383,-21171000000
2022-02-09,2768.85009765625,910.530029296875,19.68000030517578,151615000000
2022-02-10,2771.929931640625,895.6799926757812,19.209999084472656,640536000000
2022-02-11,2747.7099609375,877.4199829101562,20.920000076293945,13822000000
2022-02-14,2704.47998046875,852.7899780273438,23.84000015258789,133876000000
2022-02-15,2676.5400390625,839.9199829101562,24.6200008392334,-129787000000
2022-02-16,2729.679931640625,878.1500244140625,21.940000534057617,-21629000000
2022-02-17,2744.090087890625,874.219970703125,23.280000686645508,496484000000
2022-02-18,2744.52001953125,881.7100219726562,23.68000030517578,-23133000000
2022-02-21,2743.800048828125,884.25,23.790000915527344,29828000000
2022-02-22,2706.7900390625,868.1099853515625,25.34000015258789,-244466000000
2022-02-23,2719.530029296875,877.3300170898438,24.06999969482422,-194842000000
2022-02-24,2648.800048828125,848.2100219726562,27.09000015258789,-351496000000
2022-02-25,2676.760009765625,872.97998046875,23.84000015258789,-190302000000
2022-02-28,2699.179931640625,881.0700073242188,24.40999984741211,301079000000
2022-03-02,2703.52001953125,895.4500122070312,24.889999389648438,-209152000000
2022-03-03,2747.080078125,912.3200073242188,22.729999542236328,197004000000
2022-03-04,2713.429931640625,900.9600219726562,24.56999969482422,-459307000000
2022-03-07,2651.31005859375,881.5399780273438,27.84000015258789,-1078092000000
2022-03-08,2622.39990234375,870.1400146484375,28.950000762939453,-384458000000
2022-03-10,2680.320068359375,889.0800170898438,25.709999084472656,-165280000000
2022-03-11,2661.280029296875,891.7100219726562,24.40999984741211,-723258000000
2022-03-14,2645.64990234375,872.4400024414062,24.700000762939453,-415747000000
2022-03-15,2621.530029296875,871.219970703125,25.770000457763672,-566524000000
2022-03-16,2659.22998046875,891.7999877929688,23.739999771118164,70109000000
2022-03-17,2694.510009765625,914.1300048828125,22.549999237060547,664114000000
2022-03-18,2707.02001953125,922.9600219726562,21.93000030517578,-71021000000
2022-03-21,2686.050048828125,918.4000244140625,22.399999618530273,-443297000000
2022-03-22,2710.0,924.6699829101562,21.030000686645508,51864000000
2022-03-23,2735.050048828125,930.5700073242188,19.610000610351562,89092000000
2022-03-24,2729.659912109375,931.75,19.729999542236328,-325524000000
2022-03-25,2729.97998046875,934.6900024414062,19.6200008392334,-299133000000
2022-03-28,2729.56005859375,927.1099853515625,19.600000381469727,-54187000000
2022-03-29,2741.070068359375,937.8300170898438,18.75,-97060000000
2022-03-30,2746.739990234375,939.0700073242188,17.8799991607666,-37354000000
2022-03-31,2757.64990234375,944.530029296875,17.139999389648438,-173636000000
2022-04-01,2739.85009765625,940.5700073242188,17.06999969482422,10029000000
2022-04-04,2757.89990234375,947.3200073242188,16.489999771118164,184055000000
2022-04-05,2759.199951171875,952.469970703125,15.90999984741211,-43741000000
2022-04-06,2735.030029296875,943.1300048828125,16.790000915527344,-300623000000
2022-04-07,2695.860107421875,927.9500122070312,17.780000686645508,-655331000000
2022-04-08,2700.389892578125,934.72998046875,17.100000381469727,-369730000000
2022-04-11,2693.10009765625,921.8300170898438,17.56999969482422,-145462000000
2022-04-12,2666.760009765625,913.8200073242188,18.469999313354492,-330178000000
2022-04-13,2716.489990234375,927.3099975585938,17.020000457763672,89582000000
2022-04-14,2716.7099609375,928.010009765625,17.1299991607666,-79988000000
2022-04-15,2696.06005859375,924.4400024414062,17.770000457763672,-196382000000
2022-04-18,2693.2099609375,918.22998046875,18.8799991607666,-58324000000
2022-04-19,2718.889892578125,931.5599975585938,17.690000534057617,113428000000
2022-04-20,2718.68994140625,928.9299926757812,17.34000015258789,121110000000
2022-04-21,2728.2099609375,929.6799926757812,16.770000457763672,-28115000000
2022-04-22,2704.7099609375,922.780029296875,17.75,-107244000000
2022-04-25,2657.1298828125,899.8400268554688,21.049999237060547,-555829000000
2022-04-26,2668.31005859375,911.1599731445312,19.940000534057617,-95420000000
2022-04-27,2639.06005859375,896.1799926757812,21.979999542236328,-369682000000
2022-04-28,2667.489990234375,892.219970703125,20.450000762939453,24976000000
2022-04-29,2695.050048828125,904.75,18.920000076293945,104464000000
2022-05-02,2687.449951171875,901.8200073242188,20.5,-2878000000
2022-05-03,2680.4599609375,907.5700073242188,20.25,62211000000
2022-05-04,2677.570068359375,900.0599975585938,19.610000610351562,9344000000
2022-05-06,2644.510009765625,884.219970703125,20.8700008392334,-409943000000
2022-05-09,2610.81005859375,860.8400268554688,21.389999389648438,-359208000000
2022-05-10,2596.56005859375,856.1400146484375,22.110000610351562,-234599000000
2022-05-11,2592.27001953125,866.3400268554688,21.100000381469727,-283047000000
2022-05-12,2550.080078125,833.6599731445312,22.719999313354492,-128593000000
2022-05-13,2604.239990234375,853.0800170898438,19.690000534057617,173978000000
2022-05-16,2596.580078125,856.25,20.270000457763672,-114271000000
2022-05-17,2620.43994140625,865.97998046875,19.059999465942383,-131157000000
2022-05-18,2625.97998046875,871.5700073242188,18.399999618530273,144843000000
2022-05-19,2592.340087890625,863.7999877929688,20.420000076293945,-71009000000
2022-05-20,2639.2900390625,879.8800048828125,19.100000381469727,290449000000
2022-05-23,2647.3798828125,883.5900268554688,19.440000534057617,-35654000000
2022-05-24,2605.8701171875,865.0700073242188,20.610000610351562,-147104000000
2022-05-25,2617.219970703125,872.6900024414062,19.889999389648438,52900000000
2022-05-26,2612.449951171875,871.4299926757812,19.90999984741211,231418000000
2022-05-27,2638.050048828125,873.969970703125,18.799999237060547,137373000000
2022-05-30,2669.659912109375,886.4400024414062,17.739999771118164,360935000000
2022-05-31,2685.89990234375,893.3599853515625,17.260000228881836,1135331000000
2022-06-02,2658.989990234375,891.1400146484375,17.600000381469727,999000000
2022-06-03,2670.64990234375,891.510009765625,16.8700008392334,-41760000000
2022-06-07,2626.340087890625,873.780029296875,18.100000381469727,-166421000000
2022-06-08,2626.14990234375,874.9500122070312,17.100000381469727,23304000000
2022-06-09,2625.43994140625,877.1799926757812,17.0,-283875000000
2022-06-10,2595.8701171875,869.8599853515625,18.290000915527344,-592161000000
2022-06-13,2504.510009765625,828.77001953125,23.299999237060547,-281404000000
2022-06-14,2492.969970703125,823.5800170898438,23.739999771118164,56066000000
2022-06-15,2447.3798828125,799.4099731445312,24.270000457763672,-436758000000
2022-06-16,2451.409912109375,802.1500244140625,23.719999313354492,176757000000
2022-06-17,2440.929931640625,798.6900024414062,25.790000915527344,-415871000000
2022-06-20,2391.030029296875,769.9199829101562,26.3700008392334,-417066000000
2022-06-21,2408.929931640625,778.2999877929688,23.399999618530273,-137663000000
2022-06-22,2342.81005859375,746.9600219726562,25.639999389648438,-166934000000
2022-06-23,2314.320068359375,714.3800048828125,25.920000076293945,120675000000
2022-06-24,2366.60009765625,750.2999877929688,23.940000534057617,230145000000
2022-06-27,2401.919921875,770.5999755859375,22.5,37185000000
2022-06-28,2422.090087890625,769.510009765625,21.209999084472656,-113704000000
2022-06-29,2377.989990234375,762.3499755859375,22.459999084472656,-289245000000
2022-06-30,2332.639892578125,745.4400024414062,23.899999618530273,-457909000000
2022-07-01,2305.419921875,729.47998046875,23.979999542236328,-360449000000
2022-07-04,2300.340087890625,722.72998046875,24.06999969482422,-132682000000
2022-07-05,2341.780029296875,750.9500122070312,22.729999542236328,119306000000
2022-07-06,2292.010009765625,744.6300048828125,24.670000076293945,-139911000000
2022-07-07,2334.27001953125,757.969970703125,23.600000381469727,139364000000
2022-07-08,2350.610107421875,766.47998046875,23.0,89077000000
2022-07-11,2340.27001953125,767.0399780273438,23.329999923706055,-46077000000
2022-07-12,2317.760009765625,750.780029296875,23.329999923706055,10398000000
2022-07-13,2328.610107421875,763.1799926757812,23.299999237060547,8957000000
2022-07-14,2322.320068359375,766.0800170898438,23.31999969482422,104401000000
2022-07-15,2330.97998046875,762.3900146484375,22.079999923706055,75561000000
2022-07-18,2375.25,776.719970703125,20.530000686645508,286053000000
2022-07-19,2370.969970703125,782.3300170898438,20.739999771118164,-30848000000
2022-07-20,2386.85009765625,790.719970703125,20.309999465942383,-1765000000
2022-07-21,2409.159912109375,795.1500244140625,20.020000457763672,368747000000
2022-07-22,2393.139892578125,789.75,19.709999084472656,-118801000000
2022-07-25,2403.68994140625,789.6900024414062,19.969999313354492,109509000000
2022-07-26,2412.9599609375,789.9299926757812,19.3799991607666,17000000000
2022-07-27,2415.530029296875,795.7000122070312,19.389999389648438,-28966000000
2022-07-28,2435.27001953125,798.3200073242188,18.360000610351562,308461000000
2022-07-29,2451.5,803.6199951171875,17.790000915527344,225068000000
2022-08-01,2452.25,807.6099853515625,18.219999313354492,116962000000
2022-08-02,2439.6201171875,804.3400268554688,19.239999771118164,103628000000
2022-08-03,2461.449951171875,815.3599853515625,18.450000762939453,376298000000
2022-08-04,2473.110107421875,825.1599731445312,17.700000762939453,195758000000
2022-08-05,2490.800048828125,831.6400146484375,17.0,379720000000
2022-08-08,2493.10009765625,830.8599853515625,17.149999618530273,172602000000
2022-08-09,2503.4599609375,833.6500244140625,16.5,194572000000
2022-08-10,2480.8798828125,820.27001953125,17.18000030517578,-115771000000
2022-08-11,2523.780029296875,832.1500244140625,15.739999771118164,447356000000
2022-08-12,2527.93994140625,831.6300048828125,15.449999809265137,54083000000
2022-08-16,2533.52001953125,834.739990234375,15.420000076293945,-135564000000
2022-08-17,2516.469970703125,827.4199829101562,15.510000228881836,16652000000
2022-08-18,2508.050048828125,826.0599975585938,15.770000457763672,203937000000
2022-08-19,2492.68994140625,814.1699829101562,15.729999542236328,-70503000000
2022-08-22,2462.5,795.8699951171875,16.760000228881836,92459000000
2022-08-23,2435.340087890625,783.4199829101562,17.719999313354492,20608000000
2022-08-24,2447.449951171875,793.1400146484375,17.479999542236328,67595000000
2022-08-25,2477.260009765625,807.3699951171875,16.190000534057617,66777000000
2022-08-26,2481.030029296875,802.4500122070312,16.190000534057617,-24426000000
2022-08-29,2426.889892578125,779.8900146484375,18.719999313354492,-161750000000
2022-08-30,2450.929931640625,797.02001953125,17.469999313354492,325000000
2022-08-31,2472.050048828125,807.0399780273438,17.309999465942383,291535000000
2022-09-01,2415.610107421875,788.3200073242188,19.200000762939453,-850724000000
2022-09-02,2409.409912109375,785.8800048828125,19.06999969482422,-268932000000
2022-09-05,2403.679931640625,771.4299926757812,18.8700008392334,-30422000000
2022-09-06,2410.02001953125,779.4600219726562,18.489999771118164,-74086000000
2022-09-07,2376.4599609375,768.1900024414062,19.850000381469727,-404088000000
2022-09-08,2384.280029296875,777.8099975585938,19.170000076293945,-415362000000
2022-09-13,2449.5400390625,796.7899780273438,16.68000030517578,355198000000
2022-09-14,2411.419921875,782.9299926757812,18.729999542236328,-177228000000
2022-09-15,2401.830078125,781.3800048828125,18.389999389648438,-285224000000
2022-09-16,2382.780029296875,770.0399780273438,19.1299991607666,-258180000000
2022-09-19,2355.659912109375,751.9099731445312,19.639999389648438,112171000000
2022-09-20,2367.85009765625,760.3499755859375,19.280000686645508,93968000000
2022-09-21,2347.2099609375,754.8900146484375,20.799999237060547,-140985000000
2022-09-22,2332.31005859375,751.4099731445312,20.469999313354492,-115055000000
2022-09-23,2290.0,729.3599853515625,20.329999923706055,-195500000000
2022-09-26,2220.93994140625,692.3699951171875,24.020000457763672,-150140000000
2022-09-27,2223.860107421875,698.1099853515625,23.6200008392334,-249520000000
2022-09-28,2169.2900390625,673.8699951171875,26.59000015258789,-249865000000
2022-09-29,2170.929931640625,675.0700073242188,25.959999084472656,105923000000
2022-09-30,2155.489990234375,672.6500244140625,27.190000534057617,303569000000
2022-10-04,2209.3798828125,696.7899780273438,24.989999771118164,161004000000
2022-10-05,2215.219970703125,685.3400268554688,24.360000610351562,-297542000000
2022-10-06,2237.860107421875,706.010009765625,23.3700008392334,24697000000
2022-10-07,2232.840087890625,698.489990234375,23.93000030517578,-171991000000
2022-10-11,2192.070068359375,669.5,25.780000686645508,177487000000
2022-10-12,2202.469970703125,671.6699829101562,24.690000534057617,-37010000000
2022-10-13,2162.8701171875,651.5900268554688,27.219999313354492,-259445000000
2022-10-14,2212.550048828125,678.239990234375,23.940000534057617,208004000000
2022-10-17,2219.7099609375,682.0,24.399999618530273,162502000000
2022-10-18,2249.949951171875,697.0900268554688,22.860000610351562,-130119000000
2022-10-19,2237.43994140625,690.5599975585938,23.209999084472656,95436000000
2022-10-20,2218.090087890625,680.4400024414062,24.040000915527344,-193361000000
2022-10-21,2213.1201171875,674.47998046875,23.940000534057617,63351000000
2022-10-24,2236.159912109375,688.5,24.6200008392334,68782000000
2022-10-25,2235.070068359375,688.8499755859375,24.229999542236328,-73729000000
2022-10-26,2249.56005859375,683.1699829101562,23.420000076293945,432917000000
2022-10-27,2288.780029296875,695.0900268554688,22.1200008392334,359410000000
2022-10-28,2268.39990234375,687.6300048828125,22.709999084472656,-72729000000
2022-10-31,2293.610107421875,695.3300170898438,21.969999313354492,113602000000
2022-11-01,2335.219970703125,700.0499877929688,21.110000610351562,399785000000
2022-11-02,2336.8701171875,697.3699951171875,21.1299991607666,332785000000
2022-11-03,2329.169921875,694.1300048828125,21.209999084472656,125827000000
2022-11-04,2348.429931640625,693.8900146484375,20.84000015258789,-30654000000
2022-11-07,2371.7900390625,700.47998046875,20.81999969482422,53339000000
2022-11-08,2399.0400390625,713.3300170898438,19.989999771118164,194102000000
2022-11-09,2424.409912109375,714.5999755859375,20.100000381469727,261153000000
2022-11-10,2402.22998046875,707.780029296875,21.209999084472656,-273407000000
2022-11-11,2483.159912109375,731.219970703125,19.969999313354492,720364000000
2022-11-14,2474.64990234375,729.5399780273438,20.31999969482422,136449000000
2022-11-15,2480.330078125,744.9600219726562,19.6299991607666,-23903000000
2022-11-16,2477.449951171875,743.0999755859375,19.8700008392334,286948000000
2022-11-17,2442.89990234375,737.5399780273438,20.09000015258789,-134744000000
2022-11-18,2444.47998046875,731.9199829101562,19.8700008392334,347521000000
2022-11-21,2419.5,718.5700073242188,19.809999465942383,60247000000
2022-11-22,2405.27001953125,712.260009765625,19.09000015258789,77739000000
2022-11-23,2418.010009765625,725.5900268554688,17.920000076293945,127230000000
2022-11-24,2441.330078125,738.219970703125,16.850000381469727,152343000000
2022-11-25,2437.860107421875,733.5599975585938,16.969999313354492,118064000000
2022-11-28,2408.27001953125,717.9000244140625,18.1200008392334,-158041000000
2022-11-29,2433.389892578125,727.5399780273438,17.760000228881836,116685000000
2022-11-30,2472.530029296875,729.5399780273438,17.780000686645508,924717000000
2022-12-01,2479.840087890625,740.5999755859375,17.510000228881836,-31777000000
2022-12-02,2434.330078125,732.9500122070312,18.489999771118164,-349823000000
2022-12-05,2419.320068359375,733.3200073242188,17.979999542236328,-256303000000
2022-12-06,2393.159912109375,719.4400024414062,18.190000534057617,85308000000
2022-12-07,2382.81005859375,718.1400146484375,18.450000762939453,-84941000000
2022-12-08,2371.080078125,712.52001953125,18.3799991607666,10038000000
2022-12-09,2389.0400390625,719.489990234375,17.56999969482422,84998000000
2022-12-12,2373.02001953125,715.219970703125,18.520000457763672,57608000000
2022-12-13,2372.39990234375,715.1599731445312,19.09000015258789,-113860000000
2022-12-14,2399.25,729.0,17.270000457763672,255159000000
2022-12-15,2360.969970703125,722.6799926757812,16.709999084472656,-43393000000
2022-12-16,2360.02001953125,717.4099731445312,17.030000686645508,163302000000
2022-12-19,2352.169921875,717.219970703125,17.600000381469727,-121603000000
2022-12-20,2333.2900390625,703.1300048828125,17.979999542236328,-118593000000
2022-12-21,2328.949951171875,705.7000122070312,17.6200008392334,-81001000000
2022-12-22,2356.72998046875,715.02001953125,16.600000381469727,192852000000
2022-12-23,2313.68994140625,691.25,17.43000030517578,10651000000
2022-12-26,2317.139892578125,694.6799926757812,17.459999084472656,76358000000
2022-12-27,2332.7900390625,704.1900024414062,17.09000015258789,278862000000
2022-12-28,2280.449951171875,692.3699951171875,17.530000686645508,-170559000000
2022-12-29,2236.39990234375,679.2899780273438,18.399999618530273,-195928000000
2023-01-02,2225.669921875,671.510009765625,18.850000381469727,-30183000000
2023-01-03,2218.679931640625,674.9500122070312,18.959999084472656,49548000000
2023-01-04,2255.97998046875,683.6699829101562,18.170000076293945,218371000000
2023-01-05,2264.64990234375,679.9199829101562,17.850000381469727,287999000000
2023-01-06,2289.969970703125,688.9400024414062,17.739999771118164,236214000000
2023-01-09,2350.18994140625,701.2100219726562,18.479999542236328,471152000000
2023-01-10,2351.31005859375,696.0499877929688,18.219999313354492,-53418000000
2023-01-11,2359.530029296875,709.77001953125,17.979999542236328,47060000000
2023-01-12,2365.10009765625,710.8200073242188,18.34000015258789,149445000000
2023-01-13,2386.090087890625,711.8200073242188,17.190000534057617,466984000000
2023-01-16,2399.860107421875,716.8900146484375,16.8799991607666,123836000000
2023-01-17,2379.389892578125,709.7100219726562,16.850000381469727,27760000000
2023-01-18,2368.320068359375,711.75,16.799999237060547,-71966000000
2023-01-19,2380.340087890625,712.8900146484375,16.889999389648438,423885000000
2023-01-20,2395.260009765625,717.969970703125,16.809999465942383,142981000000
2023-01-25,2428.570068359375,732.3499755859375,16.84000015258789,199870000000
2023-01-26,2468.64990234375,738.9400024414062,16.530000686645508,570607000000
2023-01-27,2484.02001953125,741.25,16.860000610351562,410600000000
2023-01-30,2450.469970703125,738.6199951171875,17.3799991607666,-176575000000
2023-01-31,2425.080078125,740.489990234375,17.75,-166255000000
2023-02-01,2449.800048828125,750.9600219726562,17.540000915527344,106054000000
2023-02-02,2468.8798828125,764.6199951171875,17.079999923706055,207240000000
2023-02-03,2480.39990234375,766.7899780273438,17.010000228881836,422048000000
2023-02-06,2438.18994140625,761.3300170898438,17.549999237060547,-297687000000
2023-02-07,2451.7099609375,772.7899780273438,17.309999465942383,-188309000000
2023-02-08,2483.639892578125,779.97998046875,17.5,221826000000
2023-02-09,2481.52001953125,784.5800170898438,17.950000762939453,-27626000000
2023-02-10,2469.72998046875,772.4400024414062,17.530000686645508,-221674000000
2023-02-13,2452.699951171875,772.5499877929688,18.229999542236328,-271635000000
2023-02-14,2465.639892578125,779.5800170898438,18.520000457763672,55306000000
2023-02-15,2427.89990234375,765.4600219726562,18.18000030517578,-232139000000
