trade_date,snp500_close,nasdaq_close,phlx_semi_close
2025-01-06,5975.38,19864.98,5310.14
2025-01-07,5909.03,19489.68,5212.25
2025-01-08,5918.25,19478.88,5162.35
2025-01-10,5827.04,19161.63,5037.47
2025-01-13,5836.22,19088.1,5020.04
2025-01-14,5842.91,19044.39,5045.95
2025-01-15,5949.91,19511.23,5153.67
2025-01-16,5937.34,19338.29,5162.96
2025-01-17,5996.66,19630.2,5309.74
2025-01-21,6049.24,19756.78,5378.5
2025-01-22,6086.37,20009.34,5469.29
2025-01-23,6118.71,20053.68,5444.69
2025-01-24,6101.24,19954.3,5341.94
2025-01-27,6012.28,19341.83,4853.24
2025-01-28,6067.7,19733.59,4907.03
2025-01-29,6039.31,19632.32,4918.1
2025-01-30,6071.17,19681.75,5030.53
2025-01-31,6040.53,19627.44,5015.85
2025-02-03,5994.57,19391.96,4924.81
2025-02-04,6037.88,19654.02,4976.59
2025-02-05,6061.48,19692.33,5091.5
2025-02-06,6083.57,19791.99,5092.59
2025-02-07,6025.99,19523.4,5009.34
2025-02-10,6066.44,19714.27,5082.67
2025-02-11,6068.5,19643.86,5079.97
2025-02-12,6051.97,19649.95,5090.79
2025-02-13,6115.07,19945.64,5156.39
2025-02-14,6114.63,20026.77,5160.94
2025-02-18,6129.58,20041.26,5247.86
2025-02-19,6144.15,20056.25,5309.69
2025-02-20,6117.52,19962.36,5310.63
2025-02-21,6013.13,19524.01,5136.59
2025-02-24,5983.25,19286.93,5003.54
2025-02-25,5955.25,19026.39,4888.88
2025-02-26,5956.06,19075.26,4990.82
2025-02-27,5861.57,18544.42,4686.75
2025-02-28,5954.5,18847.28,4766.75
2025-03-03,5849.72,18350.19,4575.37
2025-03-04,5778.15,18285.16,4604.51
2025-03-05,5842.63,18552.73,4700.79
2025-03-06,5738.52,18069.26,4487.85
2025-03-07,5770.2,18196.22,4629.59
2025-03-10,5614.56,17468.32,4405.09
2025-03-11,5572.07,17436.1,4374.07
2025-03-12,5599.3,17648.45,4481.02
2025-03-13,5521.52,17303.01,4453.24
2025-03-14,5638.94,17754.09,4598.79
2025-03-17,5675.12,17808.66,4663.97
2025-03-18,5614.66,17504.12,4589.03
2025-03-19,5675.29,17750.79,4634.53
2025-03-20,5662.89,17691.63,4601.37
2025-03-21,5667.56,17784.05,4557.95
2025-03-24,5767.57,18188.59,4694.22
2025-03-25,5776.65,18271.86,4661.34
2025-03-26,5712.2,17899.02,4508.74
2025-03-27,5693.31,17804.03,4415.25
2025-03-28,5580.94,17322.99,4284.91
2025-03-31,5611.85,17299.29,4270.43
2025-04-01,5633.07,17449.89,4282.46
2025-04-02,5670.97,17601.05,4320.75
2025-04-03,5396.52,16550.61,3893.69
2025-04-04,5074.08,15587.79,3597.66
2025-04-07,5062.25,15603.26,3694.95
2025-04-08,4982.77,15267.91,3562.94
2025-04-09,5456.9,17124.97,4230.45
2025-04-10,5268.05,16387.31,3893.3
2025-04-11,5363.36,16724.46,3990.9
2025-04-14,5405.97,16831.48,4003.22
2025-04-15,5396.63,16823.17,4021.89
2025-04-16,5275.7,16307.16,3857.17
2025-04-17,5282.7,16286.45,3832.47
2025-04-21,5158.2,15870.9,3751.91
2025-04-22,5287.76,16300.42,3832.05
2025-04-23,5375.86,16708.05,3983.92
2025-04-24,5484.77,17166.04,4208.19
2025-04-25,5525.21,17382.94,4251.61
2025-04-28,5528.75,17366.13,4235.62
2025-04-29,5560.83,17461.32,4196.75
2025-04-30,5569.06,17446.34,4230.09
2025-05-01,5604.14,17710.74,4247.66
2025-05-02,5686.67,17977.73,4397.05
2025-05-05,5650.38,17844.24,4356.18
2025-05-06,5606.91,17689.66,4311.2
2025-05-07,5631.28,17738.16,4386.36
2025-05-08,5663.94,17928.14,4430.44
2025-05-09,5659.91,17928.92,4466.5
2025-05-12,5844.19,18708.34,4780.93
2025-05-13,5886.55,19010.09,4931.35
2025-05-14,5892.58,19146.81,4960.73
2025-05-15,5916.93,19112.32,4932.45
2025-05-16,5958.38,19211.1,4922.19
2025-05-19,5963.6,19215.46,4897.71
2025-05-20,5940.46,19142.71,4890.78
2025-05-21,5844.61,18872.64,4802.71
2025-05-22,5842.01,18925.74,4775.47
2025-05-23,5802.82,18737.21,4702.38
2025-05-27,5921.54,19199.16,4861.09
2025-05-28,5888.55,19100.94,4834.42
2025-05-29,5912.17,19175.87,4860.48
2025-05-30,5911.69,19113.77,4758.06
2025-06-02,5935.94,19242.61,4832.79
2025-06-03,5970.37,19398.96,4964.41
2025-06-04,5970.81,19460.49,5033.35
2025-06-05,5939.3,19298.45,5010.92
2025-06-06,6000.36,19529.95,5038.06
2025-06-09,6005.88,19591.24,5136.66
2025-06-10,6038.81,19714.99,5242.5
2025-06-11,6022.24,19615.88,5232.53
2025-06-12,6045.26,19662.49,5249.15
2025-06-13,5976.97,19406.83,5112.24
2025-06-16,6033.11,19701.21,5267.3
2025-06-17,5982.72,19521.09,5223.65
2025-06-18,5980.87,19546.27,5251.02
2025-06-20,5967.84,19447.41,5211.48
2025-06-23,6025.17,19630.97,5244.3
2025-06-24,6092.18,19912.53,5441.87
2025-06-25,6092.16,19973.55,5493.3
2025-06-26,6141.02,20167.91,5541.46
2025-06-27,6173.07,20273.46,5544.99
2025-06-30,6204.95,20369.73,5546.54
2025-07-01,6198.01,20202.89,5507.5
2025-07-02,6227.42,20393.13,5611.05
2025-07-03,6279.35,20601.1,5647.12
2025-07-07,6229.98,20412.52,5541.2
2025-07-08,6225.52,20418.46,5641.22
2025-07-09,6263.26,20611.34,5665.99
2025-07-10,6280.46,20630.66,5708.28
2025-07-11,6259.75,20585.53,5696.29
2025-07-14,6268.56,20640.33,5646.72
2025-07-15,6243.76,20677.8,5718.61
2025-07-16,6263.7,20730.49,5696.21
2025-07-17,6297.36,20885.65,5737.64
2025-07-18,6296.79,20895.65,5732.62
2025-07-21,6305.6,20974.18,5739.42
2025-07-22,6309.62,20892.69,5638.71
2025-07-23,6358.91,21020.02,5637.79
2025-07-24,6363.35,21057.96,5644.37
2025-07-25,6388.64,21108.32,5645.86
2025-07-28,6389.77,21178.58,5737.1
2025-07-29,6370.86,21098.29,5739.79
2025-07-30,6362.9,21129.67,5787.32
2025-07-31,6339.39,21122.45,5607.92
2025-08-01,6238.01,20650.13,5527.61
2025-08-04,6329.94,21053.58,5624.41
2025-08-05,6299.19,20916.55,5561.69
2025-08-06,6345.06,21169.42,5550.3
2025-08-07,6340.0,21242.7,5633.7
2025-08-08,6389.45,21450.02,5678.02
2025-08-11,6373.45,21385.4,5670.37
2025-08-12,6445.76,21681.9,5840.09
2025-08-13,6466.58,21713.14,5892.61
2025-08-14,6468.54,21710.67,5885.49
2025-08-15,6449.8,21622.98,5752.74
2025-08-18,6449.15,21629.77,5776.31
2025-08-19,6411.37,21314.95,5671.51
2025-08-20,6395.78,21172.86,5630.82
2025-08-21,6370.17,21100.31,5603.26
2025-08-22,6466.91,21496.54,5754.46
2025-08-25,6439.32,21449.29,5756.3
2025-08-26,6465.94,21544.27,5807.92
2025-08-27,6481.4,21590.14,5824.61
2025-08-28,6501.86,21705.16,5853.05
2025-08-29,6460.26,21455.55,5668.94
2025-09-02,6415.54,21279.63,5605.46
2025-09-03,6448.26,21497.73,5592.82
2025-09-04,6502.08,21707.69,5667.86
2025-09-05,6481.5,21700.39,5761.4
2025-09-08,6495.15,21798.7,5809.61
2025-09-09,6512.61,21879.49,5819.83
2025-09-10,6532.04,21886.06,5958.09
2025-09-11,6587.47,22043.07,5995.39
2025-09-12,6584.29,22141.1,6001.74
2025-09-15,6615.28,22348.75,6059.83
2025-09-16,6606.76,22333.96,6079.22
2025-09-17,6600.35,22261.33,6060.22
2025-09-18,6631.96,22470.72,6278.16
2025-09-19,6664.36,22631.48,6232.25
2025-09-22,6693.75,22788.98,6330.12
2025-09-23,6656.92,22573.47,6308.21
2025-09-24,6637.97,22497.86,6297.0
2025-09-25,6604.72,22384.7,6284.67
2025-09-26,6643.7,22484.07,6305.05
2025-09-29,6661.21,22591.15,6315.11
2025-09-30,6688.46,22660.01,6369.82
2025-10-01,6711.2,22755.16,6500.28
2025-10-02,6715.35,22844.05,6626.38
2025-10-03,6715.79,22780.51,6583.74
2025-10-06,6740.28,22941.67,6774.06
2025-10-07,6714.59,22788.36,6634.76
2025-10-08,6753.72,23043.38,6860.2
2025-10-09,6735.11,23024.63,6840.2
2025-10-10,6552.51,22204.43,6407.6
2025-10-13,6654.72,22694.61,6723.47
2025-10-14,6644.31,22521.7,6570.33
2025-10-15,6671.06,22670.08,6767.06
2025-10-16,6629.07,22562.54,6800.02
2025-10-17,6664.01,22679.97,6777.98
2025-10-20,6735.13,22990.54,6885.03
2025-10-21,6735.35,22953.67,6839.27
2025-10-22,6699.4,22740.4,6677.57
2025-10-23,6738.44,22941.8,6847.39
2025-10-24,6791.69,23204.87,6976.94
2025-10-27,6875.16,23637.46,7167.98
2025-10-28,6890.89,23827.49,7194.71
2025-10-29,6890.59,23958.47,7327.93
2025-10-30,6822.34,23581.14,7216.0
2025-10-31,6840.2,23724.96,7228.66
2025-11-03,6851.97,23834.72,7270.97
2025-11-04,6771.55,23348.64,6979.57
2025-11-05,6796.29,23499.8,7190.27
2025-11-06,6720.32,23053.99,7018.39
2025-11-07,6728.8,23004.54,6947.36
2025-11-10,6832.43,23527.17,7156.95
2025-11-11,6846.61,23468.3,6979.7
2025-11-12,6850.92,23406.46,7082.13
2025-11-13,6737.49,22870.36,6818.74
2025-11-14,6734.11,22900.59,6811.2
2025-11-17,6672.41,22708.07,6705.74
2025-11-18,6617.32,22432.85,6551.03
2025-11-19,6642.16,22564.23,6670.03
2025-11-20,6538.76,22078.05,6352.07
2025-11-21,6602.99,22273.08,6406.43
2025-11-24,6705.12,22872.01,6703.2
2025-11-25,6765.88,23025.59,6714.18
2025-11-26,6812.61,23214.69,6899.46
2025-11-28,6849.09,23365.69,7025.15
2025-12-01,6812.63,23275.92,7020.53
2025-12-02,6829.37,23413.67,7149.47
2025-12-03,6849.72,23454.09,7280.51
2025-12-04,6857.12,23505.14,7215.97
2025-12-05,6870.4,23578.13,7294.84
2025-12-08,6846.51,23545.9,7375.22
2025-12-09,6840.51,23576.49,7372.51
2025-12-10,6886.68,23654.15,7467.49
2025-12-11,6901.0,23593.86,7411.48
2025-12-12,6827.41,23195.17,7033.57
2025-12-15,6816.51,23057.41,6990.41
2025-12-16,6800.26,23111.46,6958.44
2025-12-17,6721.43,22693.32,6695.31
2025-12-18,6774.76,23006.36,6863.63
2025-12-19,6834.5,23307.62,7067.87
2025-12-22,6878.49,23428.83,7145.57
2025-12-23,6909.79,23561.84,7184.54
2025-12-24,6932.05,23613.31,7204.37
2025-12-26,6929.94,23593.1,7207.64
2025-12-29,6905.74,23474.35,7178.27
2025-12-30,6896.24,23419.08,7169.1
