trade_date,kospi_close,kosdaq_close,vkospi,program_net_amt,vix,us_10y_yield,usd_krw,snp500_close,nasdaq_close,phlx_semi_close
2020-12-23,2759.820068359375,923.1699829101562,21.520000457763672,-50101000000,24.23,0.93,1107.12,3687.26,12807.92,2743.97
2020-12-24,2806.860107421875,928.6799926757812,21.530000686645508,-58286000000,23.31,0.96,1106.92,3690.01,12771.11,2723.53
2020-12-28,2808.60009765625,927.0,23.13999938964844,-147159000000,21.53,0.94,1106.92,3703.06,12804.73,2750.24
2020-12-29,2820.510009765625,957.4099731445312,21.6299991607666,-496330000000,21.7,0.94,1096.67,3735.36,12899.42,2744.3
2020-12-30,2873.469970703125,968.4199829101562,22.09000015258789,-2251000000,23.08,0.94,1092.55,3727.04,12850.22,2738.05
2021-01-04,2944.449951171875,977.6199951171876,24.809999465942383,-568259000000,22.75,0.93,1086.11,3756.07,12888.28,2795.5
2021-01-05,2990.570068359375,985.760009765625,26.21999931335449,-417719000000,26.97,0.93,1081.62,3700.65,12698.45,2783.21
2021-01-06,2968.2099609375,981.3900146484376,27.600000381469727,-870229000000,25.34,0.96,1087.42,3726.86,12818.96,2837.17
2021-01-07,3031.679931640625,988.8599853515624,26.75,-278918000000,25.07,1.04,1085.71,3748.14,12740.79,2827.96
2021-01-08,3152.179931640625,987.7899780273438,29.18000030517578,1291098000000,22.37,1.08,1086.78,3803.79,13067.48,2937.0
2021-01-11,3148.449951171875,976.6300048828124,35.650001525878906,-1833237000000,21.56,1.13,1089.48,3824.68,13201.98,2936.47
2021-01-12,3125.949951171875,973.719970703125,34.95000076293945,-1049991000000,24.08,1.15,1097.39,3799.61,13036.43,2969.92
2021-01-13,3148.2900390625,979.1300048828124,32.0,-138951000000,23.33,1.15,1099.57,3801.19,13072.43,2988.02
2021-01-14,3149.929931640625,980.2899780273438,29.68000030517578,-363170000000,22.21,1.1,1098.31,3809.84,13128.95,2991.95
2021-01-15,3085.89990234375,964.4400024414062,31.559999465942383,-929130000000,23.25,1.15,1098.37,3795.54,13112.64,3055.64
2021-01-18,3013.929931640625,944.6699829101562,33.18000030517578,-220627000000,24.34,1.11,1099.39,3768.25,12998.5,2992.77
2021-01-19,3092.659912109375,957.75,34.08000183105469,-33255000000,24.34,1.11,1099.39,3768.25,12998.5,2992.77
2021-01-20,3114.550048828125,977.6599731445312,33.31999969482422,-645168000000,23.24,1.1,1102.14,3798.91,13197.18,3093.32
2021-01-21,3160.840087890625,981.4000244140624,30.6299991607666,-65570000000,21.58,1.1,1102.14,3851.85,13457.25,3085.04
2021-01-22,3140.6298828125,979.97998046875,29.36000061035156,-727616000000,21.32,1.12,1097.91,3853.07,13530.91,3132.17
2021-01-25,3208.989990234375,999.2999877929688,28.96999931335449,-213641000000,21.91,1.1,1105.5,3841.47,13543.06,3074.4
2021-01-26,3140.31005859375,994.0,29.989999771118164,-2683818000000,23.19,1.05,1101.02,3855.36,13635.99,3079.21
2021-01-27,3122.56005859375,985.9199829101562,29.40999984741211,-551916000000,23.02,1.05,1103.26,3849.62,13626.06,3031.77
2021-01-28,3069.050048828125,961.22998046875,33.09000015258789,-1378179000000,37.21,1.04,1104.09,3750.77,13270.6,2875.13
2021-01-29,2976.2099609375,928.72998046875,35.72999954223633,-1750088000000,30.21,1.07,1111.95,3787.38,13337.16,2935.12
2021-02-01,3056.530029296875,956.9199829101562,34.15999984741211,-325159000000,33.09,1.11,1118.35,3714.24,13070.69,2887.08
2021-02-02,3096.81005859375,963.8099975585938,33.400001525878906,-159814000000,30.24,1.09,1116.48,3773.86,13403.39,2999.99
2021-02-03,3129.679931640625,970.6900024414062,31.290000915527344,-105504000000,25.56,1.12,1115.88,3826.31,13612.78,3047.33
2021-02-04,3087.550048828125,964.5800170898438,32.060001373291016,-1271705000000,22.91,1.15,1114.47,3830.17,13610.54,2982.87
2021-02-05,3120.6298828125,967.4199829101562,28.649999618530277,-129636000000,21.77,1.15,1120.02,3871.74,13777.74,3008.42
2021-02-08,3091.239990234375,960.780029296875,27.32999992370605,-367676000000,20.87,1.19,1123.7,3886.83,13856.3,2985.01
2021-02-09,3084.669921875,957.8499755859376,25.209999084472656,-125435000000,21.24,1.19,1119.22,3915.59,13987.64,3078.48
2021-02-10,3100.580078125,964.3099975585938,26.43000030517578,145234000000,21.63,1.18,1116.42,3911.23,14007.7,3064.95
2021-02-15,3147.0,981.969970703125,26.21999931335449,225366000000,19.97,1.2,1102.16,3934.83,14095.47,3219.87
2021-02-16,3163.25,977.739990234375,25.07999992370605,-73487000000,19.97,1.2,1102.16,3934.83,14095.47,3219.87
2021-02-17,3133.72998046875,979.77001953125,25.57999992370605,-1419650000000,21.46,1.3,1099.61,3932.59,14047.5,3238.92
2021-02-18,3086.659912109375,967.4199829101562,26.100000381469727,-979637000000,21.5,1.29,1107.44,3931.33,13965.49,3178.24
2021-02-19,3107.6201171875,965.1099853515624,26.86000061035156,-136032000000,22.49,1.29,1108.56,3913.97,13865.36,3146.79
2021-02-22,3079.75,954.2899780273438,27.63999938964844,-655628000000,22.05,1.34,1105.81,3906.71,13874.46,3223.46
2021-02-23,3070.090087890625,936.5999755859376,27.15999984741211,-268985000000,23.45,1.37,1111.56,3876.5,13533.05,3102.01
2021-02-24,2994.97998046875,906.3099975585938,28.93000030517578,-391902000000,23.11,1.37,1110.25,3881.37,13465.2,3083.88
2021-02-25,3099.68994140625,936.2100219726562,27.920000076293945,469503000000,21.34,1.38,1112.19,3925.43,13597.97,3183.74
2021-02-26,3012.949951171875,913.9400024414062,31.34000015258789,-2297280000000,28.89,1.54,1107.73,3829.34,13119.43,2999.16
2021-03-02,3043.8701171875,923.1699829101562,30.96999931335449,-126324000000,23.35,1.45,1118.59,3901.82,13588.83,3169.11
2021-03-03,3082.989990234375,930.7999877929688,28.309999465942383,241461000000,24.1,1.42,1125.61,3870.29,13358.79,3070.94
2021-03-04,3043.489990234375,926.2000122070312,29.5,-861473000000,26.67,1.47,1123.96,3819.72,12997.75,2975.58
2021-03-05,3026.260009765625,923.47998046875,29.09000015258789,-338936000000,28.57,1.54,1124.45,3768.47,12723.47,2831.63
2021-03-08,2996.110107421875,904.77001953125,29.479999542236328,-328110000000,24.66,1.56,1124.85,3841.94,12920.15,2920.75
2021-03-09,2976.1201171875,896.3599853515625,29.780000686645508,-227842000000,25.47,1.59,1132.64,3821.35,12609.16,2762.75
2021-03-10,2958.1201171875,890.0700073242188,28.850000381469727,-241923000000,24.03,1.55,1140.63,3875.44,13073.82,2932.21
2021-03-11,3013.699951171875,908.010009765625,26.450000762939453,647523000000,22.56,1.53,1139.85,3898.81,13068.83,2879.32
2021-03-12,3054.389892578125,925.489990234375,25.63999938964844,93985000000,21.91,1.54,1135.19,3939.34,13398.67,2997.13
2021-03-15,3045.7099609375,926.9000244140624,25.899999618530277,-593486000000,20.69,1.64,1133.09,3943.34,13319.86,2965.09
2021-03-16,3067.169921875,940.6500244140624,24.280000686645508,16840000000,20.03,1.62,1136.37,3968.94,13459.71,3032.05
2021-03-17,3047.5,943.780029296875,24.530000686645508,-565922000000,19.79,1.62,1129.69,3962.71,13471.57,3070.32
2021-03-18,3066.010009765625,949.8300170898438,22.690000534057617,69086000000,19.23,1.63,1130.24,3974.12,13525.2,3107.92
2021-03-19,3039.530029296875,952.1099853515624,23.61000061035156,-486991000000,21.58,1.71,1123.51,3915.46,13116.17,2976.22
2021-03-22,3035.4599609375,955.3800048828124,23.700000762939453,-502450000000,20.95,1.74,1130.38,3913.1,13215.24,3011.37
2021-03-23,3004.739990234375,946.3099975585938,23.190000534057617,-422445000000,18.88,1.69,1128.19,3940.59,13377.54,3077.55
2021-03-24,2996.35009765625,953.8200073242188,22.709999084472656,-503929000000,20.3,1.63,1128.96,3910.52,13227.7,2994.21
2021-03-25,3008.330078125,954.989990234375,21.690000534057617,-329055000000,21.2,1.62,1133.35,3889.14,12961.89,2953.97
2021-03-26,3041.010009765625,956.7000122070312,20.36000061035156,11909000000,19.81,1.63,1133.31,3909.52,12977.68,2959.88
2021-03-29,3036.0400390625,954.0999755859376,21.01000022888184,-114466000000,18.86,1.67,1129.26,3974.54,13138.73,3106.28
2021-03-30,3070.0,958.0599975585938,20.63999938964844,297701000000,20.74,1.73,1133.57,3971.09,13059.65,3054.63
2021-03-31,3061.419921875,956.1699829101562,20.440000534057617,-327364000000,19.61,1.73,1133.44,3958.55,13045.39,3044.55
2021-04-01,3087.39990234375,965.780029296875,19.8799991607666,72597000000,19.4,1.74,1126.72,3972.89,13246.87,3124.94
2021-04-02,3112.800048828125,970.0900268554688,19.51000022888184,94587000000,17.33,1.69,1131.63,4019.87,13480.11,3240.17
2021-04-05,3120.830078125,969.77001953125,18.96999931335449,-138838000000,17.33,1.72,1127.3,4019.87,13480.11,3240.17
2021-04-06,3127.080078125,968.6300048828124,18.34000015258789,-9934000000,17.91,1.73,1127.34,4077.91,13705.59,3305.43
2021-04-07,3137.409912109375,973.219970703125,17.450000762939453,-221346000000,18.12,1.67,1117.12,4073.94,13698.38,3266.1
2021-04-08,3143.260009765625,982.02001953125,16.190000534057617,-107944000000,17.16,1.68,1116.21,4079.95,13688.84,3266.46
2021-04-09,3131.8798828125,989.3900146484376,16.690000534057617,-472127000000,16.95,1.64,1116.96,4097.17,13829.31,3301.26
2021-04-12,3135.590087890625,1000.6500244140624,16.540000915527344,-425397000000,16.69,1.67,1120.84,4128.8,13900.19,3294.53
2021-04-13,3169.080078125,1010.3699951171876,17.110000610351562,167294000000,16.91,1.69,1124.6,4127.99,13850.0,3258.33
2021-04-14,3182.3798828125,1014.4199829101562,16.489999771118164,-203523000000,16.65,1.64,1125.63,4141.59,13996.1,3252.7
2021-04-15,3194.330078125,1013.9000244140624,17.600000381469727,-134691000000,16.99,1.64,1116.43,4124.66,13857.84,3213.88
2021-04-16,3198.6201171875,1021.6199951171876,17.610000610351562,-398031000000,16.57,1.56,1115.04,4170.42,14038.76,3271.33
2021-04-19,3198.840087890625,1029.4599609375,18.040000915527344,-519797000000,16.25,1.59,1114.93,4185.47,14052.34,3253.08
2021-04-20,3220.699951171875,1031.8800048828125,17.959999084472656,239938000000,17.29,1.61,1115.03,4163.26,13914.77,3171.0
2021-04-21,3171.659912109375,1022.219970703125,18.950000762939453,-1441153000000,18.68,1.58,1116.68,4134.94,13786.27,3121.43
2021-04-22,3177.52001953125,1025.7099609375,17.860000610351562,-299712000000,17.5,1.57,1117.8,4173.42,13950.22,3207.25
2021-04-23,3186.10009765625,1026.8199462890625,18.32999992370605,-13873000000,18.71,1.57,1117.3,4134.98,13818.41,3133.17
2021-04-26,3217.530029296875,1030.06005859375,18.36000061035156,457993000000,17.33,1.58,1115.1,4180.17,14016.81,3196.98
2021-04-27,3215.419921875,1021.010009765625,18.100000381469727,-443173000000,17.64,1.58,1110.88,4187.62,14138.78,3250.26
2021-04-28,3181.469970703125,998.27001953125,18.920000076293945,-518963000000,17.56,1.63,1109.6,4186.72,14090.22,3225.61
2021-04-29,3174.070068359375,990.6900024414062,18.920000076293945,-170455000000,17.28,1.63,1112.28,4183.18,14051.03,3178.49
2021-04-30,3147.860107421875,983.4500122070312,18.84000015258789,-518818000000,17.61,1.65,1108.54,4211.47,14082.55,3202.5
2021-05-03,3127.199951171875,961.8099975585938,18.09000015258789,-495598000000,18.61,1.65,1115.58,4181.17,13962.68,3108.99
2021-05-04,3147.3701171875,967.2000122070312,16.889999389648438,-105214000000,18.31,1.63,1122.88,4192.66,13895.12,3073.38
2021-05-06,3178.739990234375,969.989990234375,17.0,35284000000,19.15,1.59,1125.82,4167.59,13582.42,3042.88
2021-05-07,3197.199951171875,978.2999877929688,16.43000030517578,-158597000000,18.39,1.58,1121.94,4201.62,13632.84,3066.22
2021-05-10,3249.300048828125,992.7999877929688,17.34000015258789,268966000000,16.69,1.6,1121.06,4232.6,13752.24,3112.03
2021-05-11,3209.429931640625,978.6099853515624,20.0,-1158988000000,19.66,1.63,1112.28,4188.43,13401.86,2967.11
2021-05-12,3161.659912109375,967.0999755859376,22.170000076293945,-1996093000000,21.84,1.64,1119.38,4152.1,13389.43,2976.01
2021-05-13,3122.110107421875,951.77001953125,21.899999618530277,-553027000000,27.59,1.69,1124.33,4063.04,13031.68,2851.15
2021-05-14,3153.320068359375,966.719970703125,19.31999969482422,-433032000000,23.13,1.66,1130.35,4112.5,13124.99,2893.94
2021-05-17,3134.52001953125,962.5,19.290000915527344,-246506000000,18.81,1.63,1126.76,4173.85,13429.98,2981.42
2021-05-18,3173.050048828125,969.0999755859376,18.229999542236328,-276279000000,19.72,1.64,1136.03,4163.29,13379.05,2954.63
2021-05-20,3162.280029296875,971.1300048828124,19.1200008392334,-484659000000,22.18,1.68,1128.18,4115.68,13299.74,2987.28
2021-05-21,3156.419921875,965.6300048828124,20.09000015258789,-94717000000,20.67,1.63,1127.74,4159.12,13535.74,3066.11
2021-05-24,3144.300048828125,948.3699951171876,20.59000015258789,-84729000000,20.15,1.63,1126.59,4155.86,13470.99,3052.1
2021-05-25,3171.320068359375,962.0700073242188,18.989999771118164,223186000000,18.4,1.61,1125.28,4197.05,13661.17,3122.98
2021-05-26,3168.429931640625,966.0599975585938,18.68000030517578,122318000000,18.84,1.56,1123.21,4188.13,13657.17,3134.67
2021-05-27,3165.510009765625,974.0800170898438,18.290000915527344,-303309000000,17.36,1.58,1117.63,4195.99,13738.0,3140.98
2021-05-28,3188.72998046875,977.4600219726562,17.309999465942383,133112000000,16.74,1.61,1117.47,4200.88,13736.28,3159.27
2021-05-31,3203.919921875,981.780029296875,17.040000915527344,412523000000,16.76,1.58,1114.48,4204.11,13748.74,3186.56
2021-06-01,3221.8701171875,984.5900268554688,16.479999542236328,-27458000000,16.76,1.58,1114.48,4204.11,13748.74,3186.56
2021-06-02,3224.22998046875,981.0999755859376,16.6299991607666,-385000000,17.9,1.62,1106.43,4202.04,13736.48,3174.32
2021-06-03,3247.429931640625,990.1900024414062,17.479999542236328,10554000000,17.48,1.59,1110.37,4208.12,13756.33,3196.98
2021-06-04,3240.080078125,987.5800170898438,17.43000030517578,199375000000,18.04,1.63,1117.63,4192.85,13614.51,3139.19
2021-06-07,3252.1201171875,985.8599853515624,17.040000915527344,-116829000000,16.42,1.56,1112.03,4229.89,13814.49,3214.14
2021-06-08,3247.830078125,986.1199951171876,16.239999771118164,-273592000000,16.42,1.57,1111.01,4226.52,13881.72,3191.66
2021-06-09,3216.179931640625,978.7899780273438,16.579999923706055,-185427000000,17.07,1.53,1116.43,4227.26,13924.91,3171.22
2021-06-10,3224.639892578125,987.77001953125,15.4399995803833,-47237000000,17.89,1.5,1116.58,4219.55,13911.75,3158.48
2021-06-11,3249.320068359375,991.1300048828124,14.510000228881836,159553000000,16.1,1.45,1114.17,4239.18,14020.33,3196.21
2021-06-14,3252.1298828125,997.4099731445312,14.460000038146973,-90680000000,15.65,1.47,1116.57,4247.44,14069.42,3210.06
2021-06-15,3258.6298828125,997.3699951171876,14.329999923706056,-111844000000,16.39,1.51,1117.57,4255.15,14174.14,3255.34
2021-06-16,3278.679931640625,998.489990234375,14.699999809265137,62327000000,17.02,1.51,1118.33,4246.59,14072.86,3225.98
2021-06-17,3264.9599609375,1003.719970703125,14.979999542236328,-396977000000,18.15,1.57,1118.42,4223.7,14039.68,3201.01
2021-06-18,3267.929931640625,1015.8800048828124,14.619999885559082,-620622000000,17.75,1.52,1130.14,4221.86,14161.35,3231.71
2021-06-21,3240.7900390625,1010.989990234375,16.280000686645508,-985075000000,20.7,1.45,1135.28,4166.45,14030.38,3152.81
2021-06-22,3263.8798828125,1011.5599975585938,15.109999656677246,467842000000,17.89,1.5,1134.19,4224.79,14141.48,3171.99
2021-06-23,3276.18994140625,1016.4600219726562,14.75,-301148000000,16.66,1.48,1137.07,4246.44,14253.27,3185.43
2021-06-24,3286.10009765625,1012.6199951171876,14.84000015258789,-145960000000,16.32,1.5,1133.89,4241.84,14271.73,3197.22
2021-06-25,3302.840087890625,1012.1300048828124,14.81999969482422,230765000000,15.97,1.49,1131.5,4266.49,14369.71,3253.8
2021-06-28,3301.889892578125,1017.9099731445312,14.800000190734863,-237724000000,15.62,1.54,1127.36,4280.7,14360.39,3241.48
2021-06-29,3286.679931640625,1022.52001953125,14.520000457763672,-311088000000,15.76,1.49,1130.29,4290.61,14500.51,3323.14
2021-06-30,3296.679931640625,1029.9599609375,14.170000076293944,-32490000000,16.02,1.49,1131.68,4291.8,14528.33,3348.87
2021-07-01,3282.06005859375,1035.6400146484375,14.329999923706056,-582427000000,15.83,1.45,1130.42,4297.5,14503.95,3345.31
2021-07-02,3281.780029296875,1038.1800537109375,13.739999771118164,-6931000000,15.48,1.48,1134.37,4319.94,14522.38,3295.06
2021-07-05,3293.2099609375,1047.3299560546875,13.109999656677246,138076000000,15.07,1.44,1132.42,4352.34,14639.33,3315.83
2021-07-06,3305.2099609375,1044.9599609375,12.710000038146973,2579000000,15.07,1.44,1132.42,4352.34,14639.33,3315.83
2021-07-07,3285.340087890625,1047.3599853515625,13.289999961853027,-395922000000,16.44,1.37,1137.17,4343.54,14663.64,3307.92
2021-07-08,3252.679931640625,1034.47998046875,14.1899995803833,-384956000000,16.2,1.33,1141.26,4358.13,14665.06,3261.73
2021-07-09,3217.949951171875,1028.9300537109375,15.119999885559082,-1187293000000,19.0,1.3,1147.96,4320.82,14559.78,3222.81
2021-07-12,3246.469970703125,1034.6400146484375,13.619999885559082,131734000000,16.18,1.37,1145.08,4369.55,14701.92,3278.39
2021-07-13,3271.3798828125,1043.31005859375,12.550000190734863,228578000000,16.17,1.38,1146.29,4384.63,14733.24,3319.0
2021-07-14,3264.81005859375,1044.97998046875,12.970000267028809,-171164000000,17.12,1.42,1146.29,4369.21,14677.65,3300.81
2021-07-15,3286.219970703125,1054.31005859375,13.039999961853027,11686000000,16.33,1.37,1147.43,4374.3,14644.95,3289.18
2021-07-16,3276.909912109375,1051.97998046875,13.229999542236328,55589000000,17.01,1.31,1141.21,4360.03,14543.13,3217.74
2021-07-19,3244.0400390625,1049.8299560546875,15.25,-403929000000,18.45,1.31,1139.35,4327.16,14427.24,3145.45
2021-07-20,3232.699951171875,1043.6400146484375,15.68000030517578,49666000000,22.5,1.19,1147.17,4258.49,14274.98,3147.51
2021-07-21,3215.909912109375,1042.030029296875,16.1200008392334,-455685000000,19.73,1.23,1150.45,4323.06,14498.88,3190.95
2021-07-22,3250.2099609375,1050.25,14.600000381469728,174007000000,17.91,1.3,1153.03,4358.69,14631.95,3288.75
2021-07-23,3254.419921875,1055.5,14.420000076293944,-18326000000,17.69,1.27,1149.99,4367.48,14684.6,3259.42
2021-07-26,3224.949951171875,1047.6300048828125,16.049999237060547,-414566000000,17.2,1.3,1153.53,4411.79,14836.99,3280.06
2021-07-27,3232.530029296875,1046.550048828125,15.75,224464000000,17.58,1.29,1154.75,4422.3,14840.71,3276.92
2021-07-28,3236.860107421875,1035.6800537109375,16.110000610351562,-106740000000,19.36,1.25,1156.32,4401.46,14660.58,3215.97
2021-07-29,3242.64990234375,1044.1300048828125,15.579999923706056,-245068000000,18.31,1.26,1156.27,4400.64,14762.58,3272.45
2021-07-30,3202.320068359375,1031.1400146484375,17.299999237060547,-762306000000,17.7,1.28,1142.09,4419.15,14778.26,3333.24
2021-08-02,3223.0400390625,1037.800048828125,15.770000457763672,-275695000000,18.24,1.24,1151.86,4395.26,14672.68,3356.53
2021-08-03,3237.139892578125,1036.1099853515625,14.779999732971191,216537000000,19.46,1.2,1150.72,4387.16,14681.07,3377.49
2021-08-04,3280.3798828125,1047.9300537109375,14.770000457763672,601943000000,18.04,1.19,1149.45,4423.15,14761.29,3396.66
2021-08-05,3276.1298828125,1059.5400390625,14.529999732971191,-284529000000,17.97,1.19,1142.99,4402.66,14780.53,3436.9
2021-08-06,3270.360107421875,1059.800048828125,14.18000030517578,-527577000000,17.28,1.23,1142.53,4429.1,14895.12,3424.46
2021-08-09,3260.419921875,1060.0,14.279999732971191,-334645000000,16.15,1.31,1145.87,4436.52,14835.76,3412.05
2021-08-10,3243.18994140625,1052.0699462890625,14.520000457763672,-364844000000,16.72,1.33,1145.83,4432.35,14860.18,3399.76
2021-08-11,3220.6201171875,1051.9200439453125,15.119999885559082,-829942000000,16.79,1.36,1152.5,4436.75,14788.09,3358.87
2021-08-12,3208.3798828125,1054.0899658203125,14.09000015258789,-120934000000,16.06,1.35,1156.09,4442.41,14765.14,3350.93
2021-08-13,3171.2900390625,1040.780029296875,15.449999809265137,-1324265000000,15.59,1.36,1162.78,4460.83,14816.26,3312.96
2021-08-17,3143.090087890625,1011.0499877929688,16.34000015258789,-61557000000,16.12,1.26,1166.78,4479.71,14793.76,3322.64
2021-08-18,3158.929931640625,1021.0800170898438,15.479999542236328,324666000000,17.91,1.26,1177.08,4448.08,14656.18,3256.82
2021-08-19,3097.830078125,991.1500244140624,17.81999969482422,-125384000000,21.57,1.27,1170.18,4400.27,14525.91,3208.83
2021-08-20,3060.510009765625,967.9000244140624,18.920000076293945,-32805000000,21.67,1.24,1173.89,4405.8,14541.79,3235.87
2021-08-23,3090.2099609375,993.1799926757812,17.290000915527344,343533000000,18.56,1.26,1180.4,4441.67,14714.66,3256.5
2021-08-24,3138.300048828125,1013.1799926757812,15.619999885559082,361008000000,17.15,1.25,1169.73,4479.53,14942.65,3342.01
2021-08-25,3146.81005859375,1017.780029296875,15.479999542236328,-35113000000,17.22,1.29,1165.43,4486.23,15019.8,3345.39
2021-08-26,3128.530029296875,1020.4400024414062,16.149999618530273,-148462000000,16.79,1.35,1164.24,4496.19,15041.86,3372.55
2021-08-27,3133.89990234375,1023.510009765625,16.170000076293945,20004000000,18.84,1.34,1169.88,4470.0,14945.81,3370.39
2021-08-30,3144.18994140625,1031.8399658203125,15.880000114440918,-51563000000,16.39,1.31,1162.5,4509.37,15129.5,3436.45
2021-08-31,3199.27001953125,1038.3299560546875,14.760000228881836,1089155000000,16.19,1.29,1166.33,4528.79,15265.89,3446.44
2021-09-01,3207.02001953125,1045.97998046875,14.960000038146973,132632000000,16.48,1.3,1158.32,4522.68,15259.24,3417.72
2021-09-02,3175.85009765625,1047.18994140625,15.25,-261376000000,16.11,1.31,1156.03,4524.09,15309.38,3399.95
2021-09-03,3201.06005859375,1053.8499755859375,14.619999885559082,213060000000,16.41,1.29,1160.95,4536.95,15331.18,3411.32
2021-09-06,3203.330078125,1052.9599609375,14.239999771118164,41100000000,16.41,1.33,1155.44,4535.43,15363.52,3430.89
2021-09-07,3187.419921875,1054.4300537109375,14.18000030517578,-183316000000,16.41,1.33,1155.44,4535.43,15363.52,3430.89
2021-09-08,3162.989990234375,1037.219970703125,14.729999542236328,39177000000,18.14,1.38,1162.88,4520.03,15374.33,3419.73
2021-09-09,3114.699951171875,1034.6199951171875,16.020000457763672,-490755000000,17.96,1.35,1166.21,4514.07,15286.64,3377.68
2021-09-10,3125.760009765625,1037.9100341796875,15.18000030517578,-529528000000,18.8,1.3,1169.61,4493.28,15248.25,3390.84
2021-09-13,3127.860107421875,1026.3399658203125,15.279999732971191,223252000000,20.95,1.35,1169.63,4458.58,15115.49,3416.66
2021-09-14,3148.830078125,1037.739990234375,14.670000076293944,519654000000,19.37,1.33,1173.33,4468.73,15105.58,3449.68
2021-09-15,3153.39990234375,1042.7900390625,14.65999984741211,256380000000,19.46,1.28,1170.71,4443.05,15037.76,3449.39
2021-09-16,3130.090087890625,1039.4300537109375,15.4399995803833,16975000000,18.18,1.31,1168.58,4480.7,15161.53,3465.76
2021-09-17,3140.510009765625,1046.1199951171875,15.479999542236328,226701000000,18.69,1.34,1171.23,4473.75,15181.92,3473.6
2021-09-23,3127.580078125,1036.260009765625,16.719999313354492,176908000000,20.87,1.32,1182.41,4395.64,14896.85,3412.02
2021-09-24,3125.239990234375,1037.030029296875,16.329999923706055,-112036000000,18.63,1.41,1173.48,4448.98,15052.24,3457.45
2021-09-27,3133.639892578125,1034.8199462890625,15.920000076293944,31396000000,17.75,1.47,1176.53,4455.48,15047.7,3453.92
2021-09-28,3097.919921875,1012.510009765625,16.450000762939453,-114226000000,18.76,1.48,1175.9,4443.11,14969.97,3445.44
2021-09-29,3060.27001953125,1001.4600219726562,17.8700008392334,-494377000000,23.25,1.54,1183.61,4352.63,14546.68,3314.39
2021-09-30,3068.820068359375,1003.27001953125,17.350000381469727,-216810000000,22.56,1.55,1181.75,4359.46,14512.44,3263.84
2021-10-01,3019.179931640625,983.2000122070312,18.90999984741211,-145617000000,23.14,1.52,1183.7,4307.54,14448.58,3258.09
2021-10-05,2962.169921875,955.3699951171876,21.21999931335449,-279255000000,22.96,1.49,1182.4,4300.46,14255.48,3180.06
2021-10-06,2908.31005859375,922.3599853515624,21.84000015258789,-248173000000,21.3,1.54,1188.31,4345.72,14433.83,3227.25
2021-10-07,2959.4599609375,953.4299926757812,20.540000915527344,201997000000,21.0,1.53,1192.6,4363.55,14501.91,3238.79
2021-10-08,2956.300048828125,953.1099853515624,20.46999931335449,-185973000000,19.54,1.58,1190.76,4399.76,14654.02,3274.48
2021-10-12,2916.3798828125,940.1500244140624,22.399999618530277,-424388000000,20.0,1.61,1194.58,4361.19,14486.2,3221.23
2021-10-13,2944.409912109375,953.469970703125,20.540000915527344,93050000000,19.85,1.59,1198.72,4350.65,14465.92,3178.15
2021-10-14,2988.639892578125,983.4299926757812,18.209999084472656,-162643000000,18.64,1.56,1193.89,4363.8,14571.64,3192.75
2021-10-15,3015.06005859375,990.5399780273438,17.030000686645508,124427000000,16.86,1.52,1186.3,4438.26,14823.43,3291.24
2021-10-18,3006.679931640625,993.8599853515624,18.010000228881836,-35889000000,16.3,1.59,1182.34,4471.37,14897.34,3314.41
2021-10-19,3029.0400390625,1005.3499755859376,17.239999771118164,226661000000,16.31,1.59,1187.55,4486.46,15021.81,3338.78
2021-10-20,3013.1298828125,1001.6199951171876,17.729999542236328,-135163000000,15.7,1.65,1175.32,4519.63,15129.09,3381.45
2021-10-21,3007.330078125,993.7000122070312,17.68000030517578,138571000000,15.49,1.65,1175.05,4536.19,15121.68,3374.22
2021-10-22,3006.159912109375,995.0700073242188,17.200000762939453,-11357000000,15.01,1.68,1177.25,4549.78,15215.7,3412.05
2021-10-25,3020.5400390625,994.3099975585938,17.030000686645508,152449000000,15.43,1.66,1176.85,4544.9,15090.2,3370.28
2021-10-26,3049.080078125,1011.760009765625,16.110000610351562,75523000000,15.24,1.64,1167.59,4566.48,15226.71,3392.39
2021-10-27,3025.489990234375,1008.9500122070312,16.8799991607666,-256642000000,15.98,1.63,1167.58,4574.79,15235.71,3392.96
2021-10-28,3009.550048828125,1000.1300048828124,17.09000015258789,-152102000000,16.98,1.54,1171.19,4551.68,15235.84,3360.29
2021-10-29,2970.679931640625,992.3300170898438,18.549999237060547,-724788000000,16.53,1.57,1167.34,4596.42,15448.12,3438.83
2021-11-01,2978.93994140625,998.5700073242188,18.32999992370605,-349321000000,16.26,1.55,1174.94,4605.38,15498.39,3451.27
2021-11-02,3013.489990234375,1009.4400024414062,17.280000686645508,105615000000,16.41,1.58,1177.73,4613.67,15595.92,3506.28
2021-11-03,2975.7099609375,1005.0,18.36000061035156,-302766000000,16.03,1.56,1177.04,4630.65,15649.6,3548.86
2021-11-04,2983.219970703125,1001.4299926757812,17.600000381469727,91981000000,15.1,1.6,1184.56,4660.57,15811.58,3590.17
2021-11-05,2969.27001953125,1001.3499755859376,18.020000457763672,-117884000000,15.44,1.53,1186.77,4680.06,15940.31,3715.76
2021-11-08,2960.199951171875,1002.5,18.239999771118164,-196035000000,16.48,1.45,1183.28,4697.53,15971.59,3756.55
2021-11-09,2962.4599609375,1008.6799926757812,18.0,-257510000000,17.22,1.51,1180.64,4701.7,15982.36,3803.33
